,genome,contig,contig length,no. of annotations on contig
4985,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_69_length_308_cov_200.679842,308,0
4986,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_70_length_291_cov_250.983051,291,0
4987,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_71_length_287_cov_289.288793,287,0
4988,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_72_length_276_cov_751.669683,276,0
4989,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_73_length_245_cov_124.126316,245,0
4990,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_74_length_245_cov_122.373684,245,0
4991,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_75_length_244_cov_124.894180,244,0
4992,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_76_length_242_cov_131.101604,242,0
4993,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_77_length_240_cov_122.340541,240,0
4994,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_78_length_232_cov_120.525424,232,1
4995,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_79_length_232_cov_118.446328,232,0
4996,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_80_length_175_cov_245.075000,175,0
4997,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_81_length_174_cov_795.369748,174,0
4998,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_82_length_162_cov_125.672897,162,0
4999,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_83_length_162_cov_124.570093,162,0
5000,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_84_length_155_cov_272.020000,155,0
5001,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_85_length_128_cov_122.410959,128,0
5002,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_86_length_125_cov_520.885714,125,0
5003,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_87_length_125_cov_136.814286,125,0
5004,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_88_length_123_cov_502.411765,123,0
5005,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_89_length_122_cov_165.791045,122,0
5006,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_90_length_115_cov_268.450000,115,0
5007,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_91_length_111_cov_253.607143,111,0
5008,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_92_length_111_cov_126.196429,111,0
5009,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_93_length_110_cov_135.054545,110,0
5010,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_94_length_109_cov_127.388889,109,0
5011,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_95_length_107_cov_125.923077,107,0
5012,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_96_length_102_cov_362.978723,102,0
5013,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_97_length_97_cov_382.666667,97,0
5014,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_98_length_88_cov_124.666667,88,0
5015,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_99_length_82_cov_259.518519,82,0
5016,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_100_length_79_cov_496.958333,79,1
5017,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_101_length_75_cov_122.650000,75,0
5018,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_102_length_66_cov_249.000000,66,0
5019,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_103_length_65_cov_273.500000,65,0
5020,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_104_length_65_cov_253.600000,65,0
5021,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_105_length_64_cov_496.444444,64,0
5022,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_106_length_63_cov_382.625000,63,0
5023,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_107_length_61_cov_414.000000,61,0
5024,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_108_length_61_cov_128.333333,61,0
5025,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_78,NODE_109_length_57_cov_633.500000,57,0
5026,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_1_length_292432_cov_126.071398,292432,256
5027,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_2_length_226733_cov_125.368157,226733,217
5028,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_3_length_205236_cov_127.828561,205236,179
5029,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_4_length_205197_cov_125.222387,205197,194
5030,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_5_length_173267_cov_127.713496,173267,147
5031,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_6_length_171282_cov_125.652952,171282,141
5032,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_7_length_167780_cov_126.602206,167780,154
5033,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_8_length_166809_cov_126.565947,166809,156
5034,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_9_length_147254_cov_126.209607,147254,144
5035,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_10_length_140152_cov_126.010186,140152,122
5036,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_11_length_117436_cov_125.015062,117436,125
5037,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_12_length_105555_cov_125.141773,105555,99
5038,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_13_length_99752_cov_124.928393,99752,89
5039,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_14_length_97077_cov_125.402434,97077,84
5040,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_15_length_94889_cov_124.730909,94889,80
5041,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_16_length_93766_cov_125.925452,93766,82
5042,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_17_length_91474_cov_126.619226,91474,89
5043,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_18_length_90219_cov_128.644914,90219,74
5044,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_19_length_80534_cov_125.840493,80534,62
5045,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_20_length_75204_cov_125.157846,75204,70
5046,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_21_length_63383_cov_125.932257,63383,62
5047,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_22_length_61826_cov_126.512992,61826,69
5048,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_23_length_52761_cov_124.550241,52761,43
5049,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_24_length_43768_cov_125.212179,43768,37
5050,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_25_length_43455_cov_125.048180,43455,37
5051,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_26_length_39475_cov_125.433054,39475,41
5052,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_27_length_31178_cov_125.393792,31178,30
5053,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_28_length_27968_cov_126.275033,27968,29
5054,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_29_length_27747_cov_125.135635,27747,29
5055,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_30_length_25975_cov_126.372377,25975,25
5056,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_31_length_23229_cov_124.745361,23229,23
5057,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_32_length_22746_cov_127.259706,22746,20
5058,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_33_length_21964_cov_125.308321,21964,19
5059,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_34_length_20636_cov_124.859482,20636,17
5060,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_35_length_19814_cov_124.611266,19814,25
5061,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_36_length_19326_cov_126.588812,19326,16
5062,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_37_length_11828_cov_126.179224,11828,20
5063,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_38_length_10991_cov_137.791606,10991,17
5064,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_39_length_9225_cov_124.869684,9225,9
5065,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_40_length_7317_cov_124.073258,7317,6
5066,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_41_length_6262_cov_127.939584,6262,9
5067,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_42_length_6239_cov_134.982212,6239,7
5068,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_43_length_3276_cov_124.378454,3276,1
5069,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_44_length_2995_cov_832.340476,2995,2
5070,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_45_length_1750_cov_248.938053,1750,2
5071,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_46_length_1750_cov_124.588201,1750,0
5072,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_47_length_1442_cov_126.764239,1442,1
5073,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_48_length_1333_cov_857.994523,1333,1
5074,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_49_length_1255_cov_628.095833,1255,2
5075,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_50_length_1190_cov_258.221145,1190,1
5076,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_51_length_1095_cov_389.320192,1095,0
5077,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_52_length_991_cov_253.657051,991,1
5078,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_53_length_954_cov_120.301446,954,0
5079,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_54_length_883_cov_136.630435,883,1
5080,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_55_length_706_cov_884.935484,706,1
5081,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_56_length_621_cov_327.372792,621,1
5082,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_57_length_531_cov_257.392857,531,0
5083,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_58_length_528_cov_1129.057082,528,0
5084,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_59_length_438_cov_508.872063,438,1
5085,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_60_length_413_cov_383.893855,413,0
5086,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_61_length_388_cov_396.306306,388,2
5087,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_62_length_388_cov_256.639640,388,0
5088,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_63_length_383_cov_126.771341,383,0
5089,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_64_length_376_cov_121.084112,376,0
5090,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_65_length_364_cov_638.598706,364,1
5091,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_66_length_356_cov_496.970100,356,0
5092,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_67_length_354_cov_134.454849,354,1
5093,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_68_length_308_cov_197.205534,308,0
5094,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_69_length_291_cov_238.813559,291,0
5095,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_70_length_287_cov_281.456897,287,0
5096,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_71_length_245_cov_128.842105,245,0
5097,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_72_length_245_cov_125.594737,245,0
5098,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_74_length_232_cov_125.960452,232,1
5099,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_73_length_232_cov_128.101695,232,0
5100,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_75_length_206_cov_997.059603,206,0
5101,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_76_length_175_cov_259.125000,175,0
5102,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_77_length_174_cov_619.252101,174,0
5103,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_78_length_162_cov_133.579439,162,0
5104,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_79_length_162_cov_118.074766,162,0
5105,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_80_length_155_cov_251.180000,155,0
5106,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_81_length_134_cov_122.721519,134,0
5107,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_82_length_128_cov_118.095890,128,0
5108,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_83_length_125_cov_503.128571,125,0
5109,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_84_length_125_cov_127.842857,125,0
5110,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_85_length_123_cov_499.367647,123,0
5111,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_86_length_122_cov_279.477612,122,0
5112,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_87_length_115_cov_259.066667,115,0
5113,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_88_length_111_cov_128.446429,111,0
5114,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_89_length_111_cov_122.732143,111,0
5115,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_90_length_110_cov_114.345455,110,0
5116,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_91_length_109_cov_118.259259,109,0
5117,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_92_length_107_cov_138.942308,107,0
5118,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_93_length_102_cov_395.255319,102,0
5119,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_94_length_97_cov_376.738095,97,0
5120,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_95_length_82_cov_263.148148,82,0
5121,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_96_length_79_cov_534.000000,79,1
5122,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_97_length_75_cov_106.250000,75,0
5123,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_98_length_65_cov_250.700000,65,0
5124,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_99_length_65_cov_230.700000,65,0
5125,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_100_length_64_cov_481.777778,64,0
5126,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_101_length_63_cov_386.875000,63,0
5127,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_102_length_61_cov_379.666667,61,0
5128,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_103_length_61_cov_127.333333,61,0
5129,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_35,NODE_104_length_57_cov_619.500000,57,0
5130,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_1_length_287044_cov_126.623045,287044,257
5131,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_2_length_234289_cov_125.727341,234289,220
5132,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_3_length_204030_cov_125.614556,204030,193
5133,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_4_length_203629_cov_127.899113,203629,176
5134,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_5_length_171382_cov_127.716513,171382,144
5135,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_6_length_168038_cov_126.961949,168038,153
5136,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_7_length_166443_cov_127.011058,166443,156
5137,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_8_length_165177_cov_126.432613,165177,136
5138,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_9_length_137588_cov_126.029826,137588,119
5139,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_10_length_122195_cov_126.302489,122195,127
5140,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_11_length_117436_cov_125.821342,117436,125
5141,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_12_length_113876_cov_129.834284,113876,91
5142,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_13_length_100607_cov_125.950543,100607,90
5143,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_14_length_100472_cov_126.267266,100472,97
5144,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_15_length_98892_cov_125.422473,98892,86
5145,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_16_length_95515_cov_126.188435,95515,84
5146,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_17_length_94757_cov_125.421353,94757,79
5147,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_18_length_91612_cov_126.919831,91612,89
5148,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_19_length_80534_cov_126.554753,80534,62
5149,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_20_length_73846_cov_126.016140,73846,68
5150,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_21_length_62375_cov_125.508023,62375,62
5151,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_22_length_61826_cov_126.950025,61826,69
5152,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_23_length_52761_cov_125.784579,52761,43
5153,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_24_length_43768_cov_125.693958,43768,37
5154,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_25_length_43278_cov_126.613423,43278,36
5155,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_26_length_38590_cov_125.331828,38590,40
5156,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_27_length_31178_cov_126.159400,31178,30
5157,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_28_length_28466_cov_125.618458,28466,30
5158,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_29_length_27747_cov_126.122346,27747,29
5159,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_30_length_25975_cov_126.968673,25975,25
5160,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_31_length_23383_cov_125.840578,23383,24
5161,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_32_length_22851_cov_125.833348,22851,17
5162,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_33_length_22746_cov_126.602397,22746,20
5163,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_34_length_21964_cov_125.366516,21964,19
5164,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_35_length_20555_cov_126.074390,20555,27
5165,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_36_length_19620_cov_127.730999,19620,16
5166,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_37_length_11661_cov_126.115716,11661,20
5167,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_38_length_10991_cov_140.308065,10991,17
5168,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_39_length_9225_cov_124.081461,9225,9
5169,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_40_length_7317_cov_125.263977,7317,6
5170,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_41_length_6262_cov_127.619301,6262,9
5171,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_42_length_6239_cov_135.615621,6239,7
5172,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_43_length_3276_cov_128.137224,3276,1
5173,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_44_length_2995_cov_834.654422,2995,2
5174,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_45_length_1750_cov_257.358702,1750,2
5175,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_46_length_1750_cov_128.089676,1750,0
5176,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_47_length_1333_cov_882.347418,1333,1
5177,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_48_length_1255_cov_632.178333,1255,2
5178,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_49_length_1223_cov_252.215753,1223,1
5179,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_50_length_1095_cov_373.241346,1095,0
5180,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_51_length_991_cov_244.876068,991,1
5181,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_52_length_954_cov_128.770857,954,0
5182,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_53_length_883_cov_142.094203,883,1
5183,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_54_length_799_cov_510.298387,799,2
5184,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_55_length_706_cov_885.984639,706,1
5185,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_56_length_599_cov_128.553309,599,0
5186,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_57_length_531_cov_253.989496,531,0
5187,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_58_length_438_cov_493.206266,438,1
5188,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_59_length_413_cov_370.723464,413,0
5189,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_60_length_388_cov_237.771772,388,0
5190,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_61_length_383_cov_120.786585,383,0
5191,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_62_length_376_cov_116.348910,376,0
5192,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_63_length_374_cov_1008.931034,374,0
5193,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_64_length_360_cov_882.642623,360,1
5194,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_65_length_356_cov_513.933555,356,0
5195,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_66_length_354_cov_126.896321,354,1
5196,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_67_length_352_cov_378.101010,352,2
5197,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_68_length_332_cov_305.259928,332,1
5198,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_69_length_308_cov_193.810277,308,0
5199,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_70_length_290_cov_258.280851,290,0
5200,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_71_length_287_cov_269.219828,287,0
5201,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_72_length_273_cov_128.467890,273,0
5202,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_73_length_273_cov_123.036697,273,0
5203,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_74_length_245_cov_124.515789,245,0
5204,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_75_length_245_cov_122.031579,245,0
5205,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_78_length_232_cov_121.225989,232,1
5206,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_76_length_232_cov_255.666667,232,0
5207,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_77_length_232_cov_125.344633,232,0
5208,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_79_length_174_cov_651.075630,174,0
5209,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_80_length_162_cov_134.168224,162,0
5210,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_81_length_162_cov_128.177570,162,0
5211,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_82_length_161_cov_158.858491,161,0
5212,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_83_length_155_cov_250.480000,155,0
5213,pan_sim_gr_1e-11_lr_1e-12_mu_1e-14_iso_64,NODE_84_length_149_cov_121.042553,149,0
