,genome,contig,contig length,no. of annotations on contig
897,15841_4_38.velvet,ERS639881_SC_contig000433,326,0
898,15841_4_38.velvet,ERS639881_SC_contig000434,325,0
899,15841_4_38.velvet,ERS639881_SC_contig000435,325,0
900,15841_4_38.velvet,ERS639881_SC_contig000436,325,0
901,15841_4_38.velvet,ERS639881_SC_contig000437,324,0
902,15841_4_38.velvet,ERS639881_SC_contig000438,324,0
903,15841_4_38.velvet,ERS639881_SC_contig000439,322,1
904,15841_4_38.velvet,ERS639881_SC_contig000440,322,0
905,15841_4_38.velvet,ERS639881_SC_contig000441,322,0
906,15841_4_38.velvet,ERS639881_SC_contig000442,321,0
907,15841_4_38.velvet,ERS639881_SC_contig000443,321,0
908,15841_4_38.velvet,ERS639881_SC_contig000444,321,0
909,15841_4_38.velvet,ERS639881_SC_contig000445,321,0
910,15841_4_38.velvet,ERS639881_SC_contig000446,320,0
911,15841_4_38.velvet,ERS639881_SC_contig000447,319,0
912,15841_4_38.velvet,ERS639881_SC_contig000448,319,0
913,15841_4_38.velvet,ERS639881_SC_contig000449,319,0
914,15841_4_38.velvet,ERS639881_SC_contig000451,318,1
915,15841_4_38.velvet,ERS639881_SC_contig000452,318,1
916,15841_4_38.velvet,ERS639881_SC_contig000450,318,0
917,15841_4_38.velvet,ERS639881_SC_contig000453,317,0
918,15841_4_38.velvet,ERS639881_SC_contig000454,316,0
919,15841_4_38.velvet,ERS639881_SC_contig000455,314,0
920,15841_4_38.velvet,ERS639881_SC_contig000456,313,0
921,15841_4_38.velvet,ERS639881_SC_contig000457,313,0
922,15841_4_38.velvet,ERS639881_SC_contig000458,313,0
923,15841_4_38.velvet,ERS639881_SC_contig000459,312,0
924,15841_4_38.velvet,ERS639881_SC_contig000460,311,0
925,15841_4_38.velvet,ERS639881_SC_contig000461,310,0
926,15841_4_38.velvet,ERS639881_SC_contig000462,310,0
927,15841_4_38.velvet,ERS639881_SC_contig000463,309,0
928,15841_4_38.velvet,ERS639881_SC_contig000464,308,0
929,15841_4_38.velvet,ERS639881_SC_contig000465,308,0
930,15841_4_38.velvet,ERS639881_SC_contig000466,308,0
931,15841_4_38.velvet,ERS639881_SC_contig000467,308,0
932,15841_4_38.velvet,ERS639881_SC_contig000468,307,0
933,15841_4_38.velvet,ERS639881_SC_contig000469,307,0
934,15841_4_38.velvet,ERS639881_SC_contig000470,307,0
935,15841_4_38.velvet,ERS639881_SC_contig000471,307,0
936,15841_4_38.velvet,ERS639881_SC_contig000472,307,0
937,15841_4_38.velvet,ERS639881_SC_contig000473,306,0
938,15841_4_38.velvet,ERS639881_SC_contig000474,306,0
939,15841_4_38.velvet,ERS639881_SC_contig000475,306,0
940,15841_4_38.velvet,ERS639881_SC_contig000477,305,1
941,15841_4_38.velvet,ERS639881_SC_contig000476,305,0
942,15841_4_38.velvet,ERS639881_SC_contig000478,305,0
943,15841_4_38.velvet,ERS639881_SC_contig000479,305,0
944,15841_4_38.velvet,ERS639881_SC_contig000480,305,0
945,15841_4_38.velvet,ERS639881_SC_contig000481,305,0
946,15841_4_38.velvet,ERS639881_SC_contig000486,303,1
947,15841_4_38.velvet,ERS639881_SC_contig000482,303,0
948,15841_4_38.velvet,ERS639881_SC_contig000483,303,0
949,15841_4_38.velvet,ERS639881_SC_contig000484,303,0
950,15841_4_38.velvet,ERS639881_SC_contig000485,303,0
951,15841_4_38.velvet,ERS639881_SC_contig000487,302,0
952,15841_4_38.velvet,ERS639881_SC_contig000488,302,0
953,15841_4_38.velvet,ERS639881_SC_contig000489,302,0
954,15841_4_38.velvet,ERS639881_SC_contig000490,302,0
955,15841_4_38.velvet,ERS639881_SC_contig000491,302,0
956,15841_4_38.velvet,ERS639881_SC_contig000492,301,0
957,15841_4_38.velvet,ERS639881_SC_contig000493,301,0
958,15841_4_38.velvet,ERS639881_SC_contig000494,301,0
959,15841_4_38.velvet,ERS639881_SC_contig000495,301,0
960,15841_4_38.velvet,ERS639881_SC_contig000496,300,0
961,15841_4_38.velvet,ERS639881_SC_contig000497,300,0
962,15841_4_38.velvet,ERS639881_SC_contig000498,299,0
963,15841_4_38.velvet,ERS639881_SC_contig000499,289,0
964,19341_2_35.velvet,ERS813179_SC_contig000001,348166,357
965,19341_2_35.velvet,ERS813179_SC_contig000002,277744,298
966,19341_2_35.velvet,ERS813179_SC_contig000003,275910,285
967,19341_2_35.velvet,ERS813179_SC_contig000004,269990,286
968,19341_2_35.velvet,ERS813179_SC_contig000005,212783,203
969,19341_2_35.velvet,ERS813179_SC_contig000006,159064,152
970,19341_2_35.velvet,ERS813179_SC_contig000007,90251,90
971,19341_2_35.velvet,ERS813179_SC_contig000008,86008,79
972,19341_2_35.velvet,ERS813179_SC_contig000009,83739,97
973,19341_2_35.velvet,ERS813179_SC_contig000010,72106,63
974,19341_2_35.velvet,ERS813179_SC_contig000011,70250,75
975,19341_2_35.velvet,ERS813179_SC_contig000012,57269,54
976,19341_2_35.velvet,ERS813179_SC_contig000013,50073,54
977,19341_2_35.velvet,ERS813179_SC_contig000014,42594,48
978,19341_2_35.velvet,ERS813179_SC_contig000015,40641,61
979,19341_2_35.velvet,ERS813179_SC_contig000016,40403,44
980,19341_2_35.velvet,ERS813179_SC_contig000017,36652,73
981,19341_2_35.velvet,ERS813179_SC_contig000018,34352,50
982,19341_2_35.velvet,ERS813179_SC_contig000019,29253,35
983,19341_2_35.velvet,ERS813179_SC_contig000020,19422,21
984,19341_2_35.velvet,ERS813179_SC_contig000021,7596,15
985,19341_2_35.velvet,ERS813179_SC_contig000022,1620,1
986,19341_2_35.velvet,ERS813179_SC_contig000023,1444,0
987,19341_2_35.velvet,ERS813179_SC_contig000024,632,0
988,19341_2_35.velvet,ERS813179_SC_contig000025,609,0
989,19341_2_35.velvet,ERS813179_SC_contig000026,574,1
990,19341_2_35.velvet,ERS813179_SC_contig000027,568,1
991,19341_2_35.velvet,ERS813179_SC_contig000028,525,1
992,19341_2_35.velvet,ERS813179_SC_contig000029,486,0
993,19341_2_35.velvet,ERS813179_SC_contig000030,450,1
994,19341_2_35.velvet,ERS813179_SC_contig000031,440,0
995,19341_2_35.velvet,ERS813179_SC_contig000032,432,0
996,19341_2_35.velvet,ERS813179_SC_contig000033,431,0
997,19341_2_35.velvet,ERS813179_SC_contig000034,393,0
998,19341_2_35.velvet,ERS813179_SC_contig000035,354,1
999,19341_2_35.velvet,ERS813179_SC_contig000036,339,0
1000,19341_2_35.velvet,ERS813179_SC_contig000037,338,0
1001,19341_2_35.velvet,ERS813179_SC_contig000038,336,0
1002,19341_2_35.velvet,ERS813179_SC_contig000039,324,0
1003,19341_2_35.velvet,ERS813179_SC_contig000040,312,0
1004,19341_2_35.velvet,ERS813179_SC_contig000041,304,0
1005,19084_7_49.velvet,ERS1021351_SC_contig000001,215367,229
1006,19084_7_49.velvet,ERS1021351_SC_contig000002,143332,148
1007,19084_7_49.velvet,ERS1021351_SC_contig000003,132489,126
1008,19084_7_49.velvet,ERS1021351_SC_contig000004,123156,114
1009,19084_7_49.velvet,ERS1021351_SC_contig000005,116326,123
1010,19084_7_49.velvet,ERS1021351_SC_contig000006,89566,99
1011,19084_7_49.velvet,ERS1021351_SC_contig000007,82256,79
1012,19084_7_49.velvet,ERS1021351_SC_contig000008,76622,85
1013,19084_7_49.velvet,ERS1021351_SC_contig000009,74320,85
1014,19084_7_49.velvet,ERS1021351_SC_contig000010,72032,70
1015,19084_7_49.velvet,ERS1021351_SC_contig000011,71265,78
1016,19084_7_49.velvet,ERS1021351_SC_contig000012,67084,55
1017,19084_7_49.velvet,ERS1021351_SC_contig000013,62302,75
1018,19084_7_49.velvet,ERS1021351_SC_contig000014,59216,62
1019,19084_7_49.velvet,ERS1021351_SC_contig000015,55845,48
1020,19084_7_49.velvet,ERS1021351_SC_contig000016,44950,50
1021,19084_7_49.velvet,ERS1021351_SC_contig000017,42904,42
1022,19084_7_49.velvet,ERS1021351_SC_contig000018,42271,46
1023,19084_7_49.velvet,ERS1021351_SC_contig000019,41692,27
1024,19084_7_49.velvet,ERS1021351_SC_contig000020,40804,55
1025,19084_7_49.velvet,ERS1021351_SC_contig000021,39840,38
1026,19084_7_49.velvet,ERS1021351_SC_contig000022,38821,37
1027,19084_7_49.velvet,ERS1021351_SC_contig000023,36308,37
1028,19084_7_49.velvet,ERS1021351_SC_contig000024,35864,40
1029,19084_7_49.velvet,ERS1021351_SC_contig000025,31782,35
1030,19084_7_49.velvet,ERS1021351_SC_contig000026,31623,24
1031,19084_7_49.velvet,ERS1021351_SC_contig000027,31093,34
1032,19084_7_49.velvet,ERS1021351_SC_contig000028,29838,26
1033,19084_7_49.velvet,ERS1021351_SC_contig000029,26870,31
1034,19084_7_49.velvet,ERS1021351_SC_contig000030,24437,29
1035,19084_7_49.velvet,ERS1021351_SC_contig000031,24050,26
1036,19084_7_49.velvet,ERS1021351_SC_contig000032,23122,24
1037,19084_7_49.velvet,ERS1021351_SC_contig000033,21738,19
1038,19084_7_49.velvet,ERS1021351_SC_contig000034,21520,20
1039,19084_7_49.velvet,ERS1021351_SC_contig000035,19860,17
1040,19084_7_49.velvet,ERS1021351_SC_contig000036,17319,19
1041,19084_7_49.velvet,ERS1021351_SC_contig000037,16988,33
1042,19084_7_49.velvet,ERS1021351_SC_contig000038,15446,14
1043,19084_7_49.velvet,ERS1021351_SC_contig000039,14435,18
1044,19084_7_49.velvet,ERS1021351_SC_contig000040,13145,16
1045,19084_7_49.velvet,ERS1021351_SC_contig000041,12665,14
1046,19084_7_49.velvet,ERS1021351_SC_contig000042,12310,13
1047,19084_7_49.velvet,ERS1021351_SC_contig000043,11832,22
1048,19084_7_49.velvet,ERS1021351_SC_contig000044,10160,8
1049,19084_7_49.velvet,ERS1021351_SC_contig000045,9700,10
1050,19084_7_49.velvet,ERS1021351_SC_contig000046,9435,8
1051,19084_7_49.velvet,ERS1021351_SC_contig000047,8405,9
1052,19084_7_49.velvet,ERS1021351_SC_contig000048,6913,8
1053,19084_7_49.velvet,ERS1021351_SC_contig000049,6664,4
1054,19084_7_49.velvet,ERS1021351_SC_contig000050,5974,7
1055,19084_7_49.velvet,ERS1021351_SC_contig000051,3786,4
1056,19084_7_49.velvet,ERS1021351_SC_contig000052,3572,3
1057,19084_7_49.velvet,ERS1021351_SC_contig000053,3560,3
1058,19084_7_49.velvet,ERS1021351_SC_contig000054,2178,2
1059,19084_7_49.velvet,ERS1021351_SC_contig000055,1757,2
1060,19084_7_49.velvet,ERS1021351_SC_contig000056,945,0
1061,19084_7_49.velvet,ERS1021351_SC_contig000057,726,1
1062,19084_7_49.velvet,ERS1021351_SC_contig000058,560,0
1063,19084_7_49.velvet,ERS1021351_SC_contig000059,546,0
1064,19084_7_49.velvet,ERS1021351_SC_contig000060,535,0
1065,19084_7_49.velvet,ERS1021351_SC_contig000061,490,0
1066,19084_7_49.velvet,ERS1021351_SC_contig000062,466,0
1067,19084_7_49.velvet,ERS1021351_SC_contig000063,449,0
1068,19084_7_49.velvet,ERS1021351_SC_contig000064,373,0
1069,19084_7_49.velvet,ERS1021351_SC_contig000065,349,1
1070,19084_7_49.velvet,ERS1021351_SC_contig000066,330,0
1071,19084_7_49.velvet,ERS1021351_SC_contig000067,327,0
1072,21053_8_138.velvet,ERS1299630_SC_contig000001,256706,259
1073,21053_8_138.velvet,ERS1299630_SC_contig000002,219909,231
1074,21053_8_138.velvet,ERS1299630_SC_contig000003,149913,158
1075,21053_8_138.velvet,ERS1299630_SC_contig000004,138283,149
1076,21053_8_138.velvet,ERS1299630_SC_contig000005,121301,123
1077,21053_8_138.velvet,ERS1299630_SC_contig000006,104460,103
1078,21053_8_138.velvet,ERS1299630_SC_contig000007,96863,104
1079,21053_8_138.velvet,ERS1299630_SC_contig000008,91296,108
1080,21053_8_138.velvet,ERS1299630_SC_contig000009,79400,64
1081,21053_8_138.velvet,ERS1299630_SC_contig000010,74423,67
1082,21053_8_138.velvet,ERS1299630_SC_contig000011,72258,72
1083,21053_8_138.velvet,ERS1299630_SC_contig000012,70078,73
1084,21053_8_138.velvet,ERS1299630_SC_contig000013,68834,72
1085,21053_8_138.velvet,ERS1299630_SC_contig000014,68424,79
1086,21053_8_138.velvet,ERS1299630_SC_contig000015,67887,73
1087,21053_8_138.velvet,ERS1299630_SC_contig000016,67862,77
1088,21053_8_138.velvet,ERS1299630_SC_contig000017,61285,77
1089,21053_8_138.velvet,ERS1299630_SC_contig000018,46862,48
1090,21053_8_138.velvet,ERS1299630_SC_contig000019,41522,50
1091,21053_8_138.velvet,ERS1299630_SC_contig000020,38033,43
1092,21053_8_138.velvet,ERS1299630_SC_contig000021,35599,48
1093,21053_8_138.velvet,ERS1299630_SC_contig000022,32397,57
1094,21053_8_138.velvet,ERS1299630_SC_contig000023,32236,31
1095,21053_8_138.velvet,ERS1299630_SC_contig000024,31047,38
1096,21053_8_138.velvet,ERS1299630_SC_contig000025,29672,34
1097,21053_8_138.velvet,ERS1299630_SC_contig000026,27754,27
1098,21053_8_138.velvet,ERS1299630_SC_contig000027,25909,28
1099,21053_8_138.velvet,ERS1299630_SC_contig000028,19298,28
1100,21053_8_138.velvet,ERS1299630_SC_contig000029,17598,18
1101,21053_8_138.velvet,ERS1299630_SC_contig000030,14580,14
1102,21053_8_138.velvet,ERS1299630_SC_contig000031,14189,14
1103,21053_8_138.velvet,ERS1299630_SC_contig000032,13074,13
1104,21053_8_138.velvet,ERS1299630_SC_contig000033,12165,15
1105,21053_8_138.velvet,ERS1299630_SC_contig000034,10614,7
1106,21053_8_138.velvet,ERS1299630_SC_contig000035,7124,7
1107,21053_8_138.velvet,ERS1299630_SC_contig000036,6741,4
1108,21053_8_138.velvet,ERS1299630_SC_contig000037,5629,6
1109,21053_8_138.velvet,ERS1299630_SC_contig000038,5030,3
1110,21053_8_138.velvet,ERS1299630_SC_contig000039,3664,5
1111,21053_8_138.velvet,ERS1299630_SC_contig000040,2919,6
1112,21053_8_138.velvet,ERS1299630_SC_contig000041,2903,2
1113,21053_8_138.velvet,ERS1299630_SC_contig000042,1722,0
1114,21053_8_138.velvet,ERS1299630_SC_contig000043,1722,0
1115,21053_8_138.velvet,ERS1299630_SC_contig000044,1547,2
1116,21053_8_138.velvet,ERS1299630_SC_contig000045,1193,0
1117,21053_8_138.velvet,ERS1299630_SC_contig000046,1178,0
1118,21053_8_138.velvet,ERS1299630_SC_contig000047,1050,0
1119,21053_8_138.velvet,ERS1299630_SC_contig000048,522,0
1120,21053_8_138.velvet,ERS1299630_SC_contig000049,434,1
1121,21053_8_138.velvet,ERS1299630_SC_contig000050,430,1
1122,21053_8_138.velvet,ERS1299630_SC_contig000051,331,0
1123,21053_8_138.velvet,ERS1299630_SC_contig000052,329,0
1124,21053_8_138.velvet,ERS1299630_SC_contig000053,321,0
1125,21053_8_138.velvet,ERS1299630_SC_contig000054,312,0
1126,21053_8_138.velvet,ERS1299630_SC_contig000055,310,0
1127,14520_5_48.velvet,ERS525028_SC_contig000001,299012,315
1128,14520_5_48.velvet,ERS525028_SC_contig000002,215374,234
1129,14520_5_48.velvet,ERS525028_SC_contig000003,192250,195
1130,14520_5_48.velvet,ERS525028_SC_contig000004,147736,149
1131,14520_5_48.velvet,ERS525028_SC_contig000005,144049,146
1132,14520_5_48.velvet,ERS525028_SC_contig000006,133137,136
1133,14520_5_48.velvet,ERS525028_SC_contig000007,127695,150
1134,14520_5_48.velvet,ERS525028_SC_contig000008,86381,80
1135,14520_5_48.velvet,ERS525028_SC_contig000009,68963,67
1136,14520_5_48.velvet,ERS525028_SC_contig000010,57574,62
1137,14520_5_48.velvet,ERS525028_SC_contig000011,56477,56
1138,14520_5_48.velvet,ERS525028_SC_contig000012,55255,46
1139,14520_5_48.velvet,ERS525028_SC_contig000013,49238,49
1140,14520_5_48.velvet,ERS525028_SC_contig000014,48713,54
1141,14520_5_48.velvet,ERS525028_SC_contig000015,47618,53
1142,14520_5_48.velvet,ERS525028_SC_contig000016,46874,29
1143,14520_5_48.velvet,ERS525028_SC_contig000017,45453,51
1144,14520_5_48.velvet,ERS525028_SC_contig000018,38886,43
1145,14520_5_48.velvet,ERS525028_SC_contig000019,38251,34
1146,14520_5_48.velvet,ERS525028_SC_contig000020,38147,38
1147,14520_5_48.velvet,ERS525028_SC_contig000021,25179,26
1148,14520_5_48.velvet,ERS525028_SC_contig000022,24510,18
1149,14520_5_48.velvet,ERS525028_SC_contig000023,24179,24
1150,14520_5_48.velvet,ERS525028_SC_contig000024,23261,45
1151,14520_5_48.velvet,ERS525028_SC_contig000025,22677,27
1152,14520_5_48.velvet,ERS525028_SC_contig000026,20462,13
1153,14520_5_48.velvet,ERS525028_SC_contig000027,20111,19
1154,14520_5_48.velvet,ERS525028_SC_contig000028,19167,26
1155,14520_5_48.velvet,ERS525028_SC_contig000029,19070,17
1156,14520_5_48.velvet,ERS525028_SC_contig000030,17030,19
1157,14520_5_48.velvet,ERS525028_SC_contig000031,14047,16
1158,14520_5_48.velvet,ERS525028_SC_contig000032,12551,25
1159,14520_5_48.velvet,ERS525028_SC_contig000033,11795,14
1160,14520_5_48.velvet,ERS525028_SC_contig000034,11144,20
1161,14520_5_48.velvet,ERS525028_SC_contig000035,9806,18
1162,14520_5_48.velvet,ERS525028_SC_contig000036,9760,15
1163,14520_5_48.velvet,ERS525028_SC_contig000037,9506,11
1164,14520_5_48.velvet,ERS525028_SC_contig000038,6775,7
1165,14520_5_48.velvet,ERS525028_SC_contig000039,5835,5
1166,14520_5_48.velvet,ERS525028_SC_contig000040,5088,8
1167,14520_5_48.velvet,ERS525028_SC_contig000041,3631,2
1168,14520_5_48.velvet,ERS525028_SC_contig000042,3568,4
1169,14520_5_48.velvet,ERS525028_SC_contig000043,3330,6
1170,14520_5_48.velvet,ERS525028_SC_contig000044,2038,3
1171,14520_5_48.velvet,ERS525028_SC_contig000045,1899,3
1172,14520_5_48.velvet,ERS525028_SC_contig000046,1631,0
1173,14520_5_48.velvet,ERS525028_SC_contig000047,1397,2
1174,14520_5_48.velvet,ERS525028_SC_contig000048,1338,0
1175,14520_5_48.velvet,ERS525028_SC_contig000049,1292,0
1176,14520_5_48.velvet,ERS525028_SC_contig000050,1282,2
1177,14520_5_48.velvet,ERS525028_SC_contig000051,1192,2
1178,14520_5_48.velvet,ERS525028_SC_contig000052,1129,0
1179,14520_5_48.velvet,ERS525028_SC_contig000053,1061,0
1180,14520_5_48.velvet,ERS525028_SC_contig000054,833,0
1181,14520_5_48.velvet,ERS525028_SC_contig000055,814,0
1182,14520_5_48.velvet,ERS525028_SC_contig000056,813,9
1183,14520_5_48.velvet,ERS525028_SC_contig000057,756,0
1184,14520_5_48.velvet,ERS525028_SC_contig000058,749,1
1185,14520_5_48.velvet,ERS525028_SC_contig000059,735,1
1186,14520_5_48.velvet,ERS525028_SC_contig000060,702,0
1187,14520_5_48.velvet,ERS525028_SC_contig000061,645,0
1188,14520_5_48.velvet,ERS525028_SC_contig000062,636,1
1189,14520_5_48.velvet,ERS525028_SC_contig000063,614,0
1190,14520_5_48.velvet,ERS525028_SC_contig000064,611,0
1191,14520_5_48.velvet,ERS525028_SC_contig000065,503,0
1192,14520_5_48.velvet,ERS525028_SC_contig000066,400,0
1193,14520_5_48.velvet,ERS525028_SC_contig000067,332,1
1194,23164_8_98.velvet,_SC_contig000001,269971,273
1195,23164_8_98.velvet,_SC_contig000002,243170,242
1196,23164_8_98.velvet,_SC_contig000003,186961,186
1197,23164_8_98.velvet,_SC_contig000004,158689,175
1198,23164_8_98.velvet,_SC_contig000005,157148,138
1199,23164_8_98.velvet,_SC_contig000006,157061,188
1200,23164_8_98.velvet,_SC_contig000007,148072,145
1201,23164_8_98.velvet,_SC_contig000008,130776,156
1202,23164_8_98.velvet,_SC_contig000009,114770,130
1203,23164_8_98.velvet,_SC_contig000010,109771,112
1204,23164_8_98.velvet,_SC_contig000011,103061,101
1205,23164_8_98.velvet,_SC_contig000012,82542,78
1206,23164_8_98.velvet,_SC_contig000013,75965,79
1207,23164_8_98.velvet,_SC_contig000014,57211,56
1208,23164_8_98.velvet,_SC_contig000015,44278,52
1209,23164_8_98.velvet,_SC_contig000016,41842,40
1210,23164_8_98.velvet,_SC_contig000017,40229,41
1211,23164_8_98.velvet,_SC_contig000018,35418,44
1212,23164_8_98.velvet,_SC_contig000019,25891,28
1213,23164_8_98.velvet,_SC_contig000020,23368,31
1214,23164_8_98.velvet,_SC_contig000021,18465,23
1215,23164_8_98.velvet,_SC_contig000022,13106,15
1216,23164_8_98.velvet,_SC_contig000023,11875,23
1217,23164_8_98.velvet,_SC_contig000024,11439,9
1218,23164_8_98.velvet,_SC_contig000025,7090,7
1219,23164_8_98.velvet,_SC_contig000026,3013,5
1220,23164_8_98.velvet,_SC_contig000027,2912,6
1221,23164_8_98.velvet,_SC_contig000028,2168,4
1222,23164_8_98.velvet,_SC_contig000029,1525,1
1223,23164_8_98.velvet,_SC_contig000030,613,0
1224,23164_8_98.velvet,_SC_contig000031,521,1
1225,23164_8_98.velvet,_SC_contig000032,439,1
1226,23164_8_98.velvet,_SC_contig000033,368,0
1227,23164_8_98.velvet,_SC_contig000034,363,0
1228,23164_8_98.velvet,_SC_contig000035,362,0
1229,23164_8_98.velvet,_SC_contig000036,359,0
1230,23164_8_98.velvet,_SC_contig000037,334,0
1231,23164_8_98.velvet,_SC_contig000038,326,0
1232,23164_8_98.velvet,_SC_contig000039,325,0
1233,23164_8_98.velvet,_SC_contig000040,317,0
1234,23164_8_98.velvet,_SC_contig000041,312,0
1235,17870_7_77.velvet,ERS725456_SC_contig000001,335291,358
1236,17870_7_77.velvet,ERS725456_SC_contig000002,225249,222
1237,17870_7_77.velvet,ERS725456_SC_contig000003,202470,222
1238,17870_7_77.velvet,ERS725456_SC_contig000004,183369,187
1239,17870_7_77.velvet,ERS725456_SC_contig000005,161274,170
1240,17870_7_77.velvet,ERS725456_SC_contig000006,155126,150
1241,17870_7_77.velvet,ERS725456_SC_contig000007,138481,152
1242,17870_7_77.velvet,ERS725456_SC_contig000008,130501,137
1243,17870_7_77.velvet,ERS725456_SC_contig000009,107619,118
1244,17870_7_77.velvet,ERS725456_SC_contig000010,103995,94
1245,17870_7_77.velvet,ERS725456_SC_contig000011,72627,75
1246,17870_7_77.velvet,ERS725456_SC_contig000012,69136,81
1247,17870_7_77.velvet,ERS725456_SC_contig000013,56652,72
1248,17870_7_77.velvet,ERS725456_SC_contig000014,54031,56
1249,17870_7_77.velvet,ERS725456_SC_contig000015,53278,48
1250,17870_7_77.velvet,ERS725456_SC_contig000016,49485,52
1251,17870_7_77.velvet,ERS725456_SC_contig000017,47582,58
1252,17870_7_77.velvet,ERS725456_SC_contig000018,38856,50
1253,17870_7_77.velvet,ERS725456_SC_contig000019,36100,38
1254,17870_7_77.velvet,ERS725456_SC_contig000020,15110,21
1255,17870_7_77.velvet,ERS725456_SC_contig000021,11758,8
1256,17870_7_77.velvet,ERS725456_SC_contig000022,11304,13
1257,17870_7_77.velvet,ERS725456_SC_contig000023,4716,4
1258,17870_7_77.velvet,ERS725456_SC_contig000024,4293,8
1259,17870_7_77.velvet,ERS725456_SC_contig000025,4109,4
1260,17870_7_77.velvet,ERS725456_SC_contig000026,3310,4
1261,17870_7_77.velvet,ERS725456_SC_contig000027,1838,1
1262,17870_7_77.velvet,ERS725456_SC_contig000028,1583,3
1263,17870_7_77.velvet,ERS725456_SC_contig000029,1028,0
1264,17870_7_77.velvet,ERS725456_SC_contig000030,815,0
1265,17870_7_77.velvet,ERS725456_SC_contig000031,689,0
1266,17870_7_77.velvet,ERS725456_SC_contig000032,555,0
1267,17870_7_77.velvet,ERS725456_SC_contig000033,504,0
1268,17870_7_77.velvet,ERS725456_SC_contig000034,444,0
1269,17870_7_77.velvet,ERS725456_SC_contig000035,436,0
1270,17870_7_77.velvet,ERS725456_SC_contig000036,419,0
1271,17870_7_77.velvet,ERS725456_SC_contig000037,401,0
1272,17870_7_77.velvet,ERS725456_SC_contig000038,377,0
1273,17870_7_77.velvet,ERS725456_SC_contig000039,358,0
1274,17870_7_77.velvet,ERS725456_SC_contig000040,328,0
1275,17870_7_77.velvet,ERS725456_SC_contig000041,325,0
1276,22667_7_131.velvet,ERS1699020_SC_contig000001,173691,179
1277,22667_7_131.velvet,ERS1699020_SC_contig000002,158115,175
1278,22667_7_131.velvet,ERS1699020_SC_contig000003,139269,147
1279,22667_7_131.velvet,ERS1699020_SC_contig000004,123180,115
1280,22667_7_131.velvet,ERS1699020_SC_contig000005,101336,138
1281,22667_7_131.velvet,ERS1699020_SC_contig000006,95093,105
1282,22667_7_131.velvet,ERS1699020_SC_contig000007,91331,76
1283,22667_7_131.velvet,ERS1699020_SC_contig000008,91241,95
1284,22667_7_131.velvet,ERS1699020_SC_contig000009,81833,78
1285,22667_7_131.velvet,ERS1699020_SC_contig000010,80818,82
1286,22667_7_131.velvet,ERS1699020_SC_contig000011,78828,83
1287,22667_7_131.velvet,ERS1699020_SC_contig000012,76294,85
1288,22667_7_131.velvet,ERS1699020_SC_contig000013,47716,44
1289,22667_7_131.velvet,ERS1699020_SC_contig000014,46363,39
1290,22667_7_131.velvet,ERS1699020_SC_contig000015,45068,49
1291,22667_7_131.velvet,ERS1699020_SC_contig000016,45016,49
1292,22667_7_131.velvet,ERS1699020_SC_contig000017,41235,27
1293,22667_7_131.velvet,ERS1699020_SC_contig000018,39918,38
1294,22667_7_131.velvet,ERS1699020_SC_contig000019,38682,43
1295,22667_7_131.velvet,ERS1699020_SC_contig000020,37428,45
1296,22667_7_131.velvet,ERS1699020_SC_contig000021,36351,37
1297,22667_7_131.velvet,ERS1699020_SC_contig000022,36251,40
1298,22667_7_131.velvet,ERS1699020_SC_contig000023,33600,37
1299,22667_7_131.velvet,ERS1699020_SC_contig000024,32182,36
1300,22667_7_131.velvet,ERS1699020_SC_contig000025,31617,23
1301,22667_7_131.velvet,ERS1699020_SC_contig000026,29647,26
1302,22667_7_131.velvet,ERS1699020_SC_contig000027,27672,30
1303,22667_7_131.velvet,ERS1699020_SC_contig000028,27015,31
1304,22667_7_131.velvet,ERS1699020_SC_contig000029,25043,13
1305,22667_7_131.velvet,ERS1699020_SC_contig000030,24887,29
1306,22667_7_131.velvet,ERS1699020_SC_contig000031,24076,26
1307,22667_7_131.velvet,ERS1699020_SC_contig000032,23740,25
1308,22667_7_131.velvet,ERS1699020_SC_contig000033,23408,25
1309,22667_7_131.velvet,ERS1699020_SC_contig000034,23130,24
1310,22667_7_131.velvet,ERS1699020_SC_contig000035,21724,19
1311,22667_7_131.velvet,ERS1699020_SC_contig000036,21650,29
1312,22667_7_131.velvet,ERS1699020_SC_contig000037,21532,20
1313,22667_7_131.velvet,ERS1699020_SC_contig000038,19878,17
1314,22667_7_131.velvet,ERS1699020_SC_contig000039,17226,16
1315,22667_7_131.velvet,ERS1699020_SC_contig000040,16148,19
1316,22667_7_131.velvet,ERS1699020_SC_contig000041,14459,18
1317,22667_7_131.velvet,ERS1699020_SC_contig000042,13206,16
1318,22667_7_131.velvet,ERS1699020_SC_contig000043,12276,13
1319,22667_7_131.velvet,ERS1699020_SC_contig000044,11142,14
1320,22667_7_131.velvet,ERS1699020_SC_contig000045,10004,8
1321,22667_7_131.velvet,ERS1699020_SC_contig000046,9813,10
1322,22667_7_131.velvet,ERS1699020_SC_contig000047,9514,8
1323,22667_7_131.velvet,ERS1699020_SC_contig000048,8849,11
1324,22667_7_131.velvet,ERS1699020_SC_contig000049,8432,9
1325,22667_7_131.velvet,ERS1699020_SC_contig000050,7322,6
1326,22667_7_131.velvet,ERS1699020_SC_contig000051,5998,7
1327,22667_7_131.velvet,ERS1699020_SC_contig000052,5934,5
