,genome,contig,contig length,no. of annotations on contig
7032,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_12_length_119642_cov_125.776339,119642,123
7033,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_13_length_104714_cov_127.193572,104714,82
7034,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_14_length_100953_cov_125.199875,100953,88
7035,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_15_length_100349_cov_125.724141,100349,86
7036,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_16_length_92429_cov_125.582686,92429,89
7037,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_17_length_82713_cov_125.968497,82713,70
7038,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_18_length_75311_cov_125.127618,75311,61
7039,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_19_length_69347_cov_126.415243,69347,70
7040,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_20_length_66396_cov_125.914532,66396,64
7041,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_21_length_66179_cov_124.650233,66179,61
7042,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_22_length_62813_cov_125.799563,62813,56
7043,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_23_length_52272_cov_125.155275,52272,43
7044,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_24_length_41941_cov_125.503199,41941,37
7045,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_25_length_40318_cov_125.681767,40318,33
7046,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_26_length_34135_cov_125.529255,34135,33
7047,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_27_length_32745_cov_126.032548,32745,32
7048,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_28_length_30909_cov_127.648927,30909,25
7049,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_29_length_29804_cov_126.194628,29804,32
7050,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_30_length_26804_cov_128.876706,26804,29
7051,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_31_length_26638_cov_125.092164,26638,24
7052,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_32_length_25943_cov_125.576252,25943,25
7053,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_33_length_25466_cov_125.465153,25466,29
7054,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_34_length_24540_cov_125.109128,24540,22
7055,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_35_length_22171_cov_125.258862,22171,22
7056,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_36_length_21699_cov_126.632046,21699,19
7057,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_37_length_18285_cov_127.304059,18285,13
7058,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_38_length_12587_cov_127.209703,12587,9
7059,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_39_length_11463_cov_126.473001,11463,20
7060,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_40_length_9701_cov_130.869583,9701,7
7061,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_41_length_7643_cov_125.365709,7643,11
7062,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_42_length_6693_cov_125.566888,6693,6
7063,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_43_length_6614_cov_126.001220,6614,6
7064,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_44_length_6417_cov_125.833071,6417,9
7065,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_45_length_3075_cov_125.890066,3075,4
7066,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_46_length_3027_cov_872.385262,3027,1
7067,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_47_length_2759_cov_137.225962,2759,3
7068,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_48_length_2303_cov_125.788701,2303,2
7069,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_49_length_1750_cov_126.126844,1750,0
7070,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_50_length_1333_cov_876.669797,1333,1
7071,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_51_length_1306_cov_142.466027,1306,2
7072,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_52_length_1253_cov_622.877295,1253,2
7073,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_53_length_1223_cov_252.282534,1223,1
7074,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_54_length_1127_cov_374.903918,1127,0
7075,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_55_length_1095_cov_368.499038,1095,0
7076,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_56_length_1032_cov_984.884340,1032,1
7077,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_57_length_1004_cov_124.560590,1004,1
7078,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_58_length_991_cov_261.007479,991,1
7079,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_59_length_706_cov_877.324117,706,1
7080,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_60_length_672_cov_311.179903,672,0
7081,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_61_length_657_cov_367.172757,657,1
7082,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_62_length_621_cov_359.363958,621,1
7083,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_63_length_599_cov_122.137868,599,0
7084,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_64_length_531_cov_245.350840,531,0
7085,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_65_length_512_cov_254.894967,512,0
7086,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_66_length_438_cov_511.775457,438,1
7087,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_67_length_404_cov_504.507163,404,0
7088,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_68_length_388_cov_405.897898,388,2
7089,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_69_length_388_cov_248.957958,388,0
7090,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_70_length_383_cov_122.795732,383,0
7091,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_71_length_376_cov_121.834891,376,1
7092,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_72_length_375_cov_752.687500,375,1
7093,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_73_length_364_cov_378.288026,364,1
7094,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_74_length_356_cov_635.883721,356,0
7095,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_75_length_344_cov_130.633218,344,1
7096,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_76_length_315_cov_121.465385,315,0
7097,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_77_length_308_cov_198.699605,308,0
7098,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_79_length_305_cov_244.320000,305,1
7099,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_78_length_305_cov_255.864000,305,0
7100,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_80_length_305_cov_124.184000,305,0
7101,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_81_length_296_cov_362.066390,296,0
7102,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_82_length_273_cov_114.683486,273,0
7103,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_83_length_266_cov_128.947867,266,0
7104,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_84_length_245_cov_131.942105,245,0
7105,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_85_length_245_cov_122.200000,245,0
7106,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_86_length_232_cov_121.615819,232,0
7107,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_87_length_175_cov_253.950000,175,0
7108,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_88_length_162_cov_124.457944,162,0
7109,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_89_length_162_cov_118.663551,162,0
7110,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_90_length_155_cov_257.090000,155,0
7111,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_91_length_128_cov_116.013699,128,0
7112,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_92_length_125_cov_509.471429,125,0
7113,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_93_length_125_cov_112.357143,125,0
7114,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_94_length_120_cov_254.661538,120,0
7115,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_95_length_115_cov_244.916667,115,0
7116,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_96_length_111_cov_492.857143,111,0
7117,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_97_length_111_cov_134.071429,111,0
7118,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_98_length_109_cov_124.592593,109,0
7119,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_99_length_107_cov_131.980769,107,0
7120,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_100_length_102_cov_378.787234,102,0
7121,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_101_length_97_cov_390.452381,97,0
7122,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_102_length_82_cov_233.444444,82,0
7123,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_103_length_81_cov_871.038462,81,0
7124,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_104_length_75_cov_110.600000,75,0
7125,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_105_length_73_cov_876.333333,73,0
7126,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_106_length_70_cov_241.133333,70,0
7127,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_107_length_69_cov_734.214286,69,0
7128,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_108_length_65_cov_356.000000,65,0
7129,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_109_length_61_cov_379.500000,61,0
7130,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_110_length_61_cov_126.500000,61,0
7131,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_111_length_57_cov_620.000000,57,0
7132,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_112_length_56_cov_664.000000,56,0
7133,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_33,NODE_113_length_56_cov_374.000000,56,0
7134,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_1_length_250267_cov_124.665352,250267,233
7135,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_2_length_249313_cov_126.884914,249313,229
7136,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_3_length_217232_cov_127.087316,217232,192
7137,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_4_length_210175_cov_125.302065,210175,193
7138,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_5_length_176633_cov_125.396918,176633,158
7139,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_6_length_168585_cov_126.758002,168585,151
7140,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_7_length_146846_cov_126.092649,146846,138
7141,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_8_length_146177_cov_125.535046,146177,127
7142,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_9_length_139077_cov_125.863799,139077,121
7143,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_10_length_129916_cov_125.590046,129916,133
7144,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_11_length_128821_cov_125.528804,128821,118
7145,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_12_length_120521_cov_124.888259,120521,124
7146,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_13_length_105458_cov_126.093479,105458,83
7147,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_14_length_101409_cov_124.484312,101409,88
7148,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_15_length_100349_cov_125.351247,100349,86
7149,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_16_length_92798_cov_125.840894,92798,89
7150,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_17_length_83410_cov_125.492496,83410,71
7151,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_18_length_77174_cov_125.311765,77174,62
7152,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_19_length_69855_cov_126.057120,69855,72
7153,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_20_length_69689_cov_124.965046,69689,63
7154,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_21_length_69018_cov_126.013007,69018,66
7155,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_22_length_63781_cov_125.677369,63781,57
7156,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_23_length_52272_cov_125.730777,52272,43
7157,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_24_length_41941_cov_124.724156,41941,37
7158,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_25_length_40951_cov_125.223665,40951,34
7159,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_26_length_34135_cov_125.474384,34135,33
7160,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_27_length_31251_cov_124.678965,31251,31
7161,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_28_length_30909_cov_126.739126,30909,25
7162,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_29_length_29804_cov_125.068103,29804,32
7163,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_30_length_26716_cov_126.035520,26716,24
7164,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_31_length_26583_cov_128.260291,26583,28
7165,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_32_length_26225_cov_124.838708,26225,25
7166,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_33_length_25466_cov_125.252056,25466,30
7167,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_34_length_24540_cov_124.489279,24540,22
7168,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_35_length_22171_cov_124.967851,22171,22
7169,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_36_length_21699_cov_124.850120,21699,19
7170,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_37_length_18285_cov_126.335930,18285,13
7171,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_38_length_13520_cov_124.556777,13520,10
7172,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_39_length_11969_cov_125.838677,11969,22
7173,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_40_length_9701_cov_129.743832,9701,7
7174,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_41_length_8924_cov_121.965385,8924,13
7175,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_42_length_6954_cov_125.976808,6954,6
7176,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_43_length_6614_cov_125.603293,6614,6
7177,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_44_length_6417_cov_126.884156,6417,9
7178,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_45_length_3075_cov_126.370530,3075,4
7179,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_46_length_3027_cov_875.598250,3027,1
7180,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_47_length_2759_cov_131.321006,2759,3
7181,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_48_length_2303_cov_124.104537,2303,2
7182,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_49_length_1696_cov_130.775137,1696,0
7183,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_50_length_1333_cov_879.982786,1333,1
7184,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_51_length_1306_cov_144.249400,1306,2
7185,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_52_length_1301_cov_155.247191,1301,2
7186,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_53_length_1255_cov_625.719167,1255,2
7187,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_54_length_1190_cov_254.460793,1190,1
7188,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_55_length_1127_cov_373.456157,1127,0
7189,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_56_length_1095_cov_373.922115,1095,0
7190,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_57_length_1058_cov_1007.433699,1058,1
7191,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_58_length_991_cov_251.319444,991,1
7192,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_59_length_706_cov_883.431644,706,1
7193,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_60_length_672_cov_321.094003,672,0
7194,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_61_length_657_cov_385.068106,657,1
7195,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_62_length_645_cov_500.484746,645,0
7196,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_63_length_621_cov_339.272085,621,1
7197,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_64_length_599_cov_117.433824,599,0
7198,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_65_length_531_cov_245.684874,531,0
7199,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_66_length_512_cov_258.746171,512,0
7200,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_67_length_438_cov_497.887728,438,1
7201,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_68_length_388_cov_397.864865,388,2
7202,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_69_length_388_cov_237.441441,388,0
7203,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_70_length_383_cov_121.625000,383,0
7204,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_71_length_376_cov_121.697819,376,1
7205,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_72_length_364_cov_366.368932,364,1
7206,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_73_length_344_cov_132.930796,344,1
7207,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_74_length_315_cov_119.076923,315,0
7208,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_75_length_308_cov_195.632411,308,0
7209,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_77_length_305_cov_242.692000,305,1
7210,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_76_length_305_cov_246.304000,305,0
7211,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_78_length_305_cov_124.652000,305,0
7212,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_79_length_290_cov_243.378723,290,0
7213,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_80_length_273_cov_123.605505,273,0
7214,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_81_length_266_cov_120.800948,266,0
7215,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_82_length_245_cov_122.121053,245,0
7216,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_83_length_245_cov_116.705263,245,0
7217,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_84_length_202_cov_487.748299,202,0
7218,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_85_length_175_cov_250.033333,175,0
7219,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_86_length_162_cov_124.607477,162,0
7220,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_87_length_162_cov_123.102804,162,0
7221,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_88_length_155_cov_253.520000,155,0
7222,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_89_length_128_cov_117.205479,128,0
7223,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_90_length_125_cov_526.471429,125,0
7224,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_91_length_125_cov_131.000000,125,0
7225,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_92_length_115_cov_243.766667,115,0
7226,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_93_length_111_cov_514.517857,111,0
7227,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_94_length_111_cov_354.625000,111,0
7228,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_95_length_111_cov_123.303571,111,0
7229,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_96_length_109_cov_119.851852,109,0
7230,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_97_length_107_cov_138.096154,107,0
7231,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_98_length_106_cov_130.921569,106,0
7232,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_99_length_105_cov_621.140000,105,0
7233,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_100_length_102_cov_381.553191,102,0
7234,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_101_length_97_cov_385.238095,97,0
7235,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_102_length_90_cov_602.400000,90,0
7236,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_103_length_88_cov_116.000000,88,0
7237,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_104_length_82_cov_261.703704,82,0
7238,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_105_length_79_cov_475.791667,79,1
7239,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_106_length_75_cov_110.100000,75,0
7240,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_107_length_73_cov_881.166667,73,0
7241,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_108_length_70_cov_233.466667,70,0
7242,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_109_length_69_cov_864.785714,69,0
7243,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_110_length_63_cov_359.125000,63,0
7244,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_111_length_61_cov_375.833333,61,0
7245,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_112_length_61_cov_129.166667,61,0
7246,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_113_length_57_cov_625.000000,57,0
7247,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_114_length_56_cov_594.000000,56,0
7248,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_14,NODE_115_length_56_cov_360.000000,56,0
7249,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_12,NODE_1_length_250471_cov_125.856690,250471,232
7250,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_12,NODE_2_length_248626_cov_127.153345,248626,228
7251,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_12,NODE_3_length_218817_cov_127.506194,218817,193
7252,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_12,NODE_4_length_209833_cov_125.268727,209833,192
7253,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_12,NODE_5_length_176633_cov_125.487943,176633,158
7254,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_12,NODE_6_length_168843_cov_126.628202,168843,152
7255,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_12,NODE_7_length_146846_cov_126.581119,146846,138
7256,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_12,NODE_8_length_145298_cov_126.041682,145298,126
7257,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_12,NODE_9_length_138342_cov_126.645903,138342,120
7258,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_12,NODE_10_length_129613_cov_126.037157,129613,132
7259,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_12,NODE_11_length_129097_cov_125.968212,129097,119
7260,pan_sim_gr_1e-11_lr_1e-12_mu_1e-15_iso_12,NODE_12_length_119642_cov_125.649109,119642,123
